"address","zipCode","city","state","price","bed","bath","sqft","pricePerSf","lotArea","lotAreaType","zillowUrl","latitude","longitude","homeType","zestimate","rentZestimate","imageUrl"
"557 Settlers Rd W, Oakville, ON L6M 1N7","L6M1N7","Oakville","ON","1349900","4","4","2016","669.59","1838.3992","sqft","https://zillow.com/homedetails/557-Settlers-Rd-W-Oakville-ON-L6M-1N7/440259856_zpid/","43.477703","-79.76022","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/bb82891c36ad827c1d0af98c792df05d-p_e.jpg"
"1534 Heritage Way, Oakville, ON L6M 2Z7","L6M2Z7","Oakville","ON","1799000","4","3","","","7073.4146","sqft","https://zillow.com/homedetails/1534-Heritage-Way-Oakville-ON-L6M-2Z7/348984775_zpid/","43.43081","-79.74634","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/283942414f0d94e3094af3776d5ab30d-p_e.jpg"
"1325 Rebecca St, Oakville, ON L6L 1Z3","L6L1Z3","Oakville","ON","3788800","5","7","4400","861.09","","","https://zillow.com/homedetails/1325-Rebecca-St-Oakville-ON-L6L-1Z3/2060637803_zpid/","43.415855","-79.70107","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fdf7800f9443843b50fff5b9ad29cbd9-p_e.jpg"
"194 Zachary Cres, Oakville, ON L6H 0W2","L6H0W2","Oakville","ON","1499000","4","4","","","3067.388","sqft","https://zillow.com/homedetails/194-Zachary-Cres-Oakville-ON-L6H-0W2/448640848_zpid/","43.489193","-79.73466","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/5a4c37db76b4285e6451e3c8338d042a-p_e.jpg"
"1453 Seagram Ave, Oakville, ON L6L 1W9","L6L1W9","Oakville","ON","5388888","5","6","","","0.26017561983471077","acres","https://zillow.com/homedetails/1453-Seagram-Ave-Oakville-ON-L6L-1W9/448919977_zpid/","43.411312","-79.70223","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f9fa01d1bc81e829495a6f4f782787c8-p_e.jpg"
"480 Silver Maple Rd, Oakville, ON L6H 3P6","L6H3P6","Oakville","ON","999999","3","3","1803","554.63","1213.2","sqft","https://zillow.com/homedetails/480-Silver-Maple-Rd-Oakville-ON-L6H-3P6/447927934_zpid/","43.4935","-79.714836","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/ca31decf1824464c8e091e3db4e8c16c-p_e.jpg"
"2354 Salcome Dr, Oakville, ON L6H 7N3","L6H7N3","Oakville","ON","3288888","4","4","3200","1027.78","3714.8722","sqft","https://zillow.com/homedetails/2354-Salcome-Dr-Oakville-ON-L6H-7N3/443633860_zpid/","43.49257","-79.705086","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f03bcdcbb5beaa966ebe79d77c433397-p_e.jpg"
"257 Surrey Dr, Oakville, ON L6L 3T6","L6L3T6","Oakville","ON","3499000","5","5","3785","924.44","4538.3664","sqft","https://zillow.com/homedetails/257-Surrey-Dr-Oakville-ON-L6L-3T6/400928936_zpid/","43.40632","-79.70831","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4cacb9c16d7f8fe631e279a6da665383-p_e.jpg"
"2351 Lakeshore Rd W #4, Oakville, ON L6L 1H4","L6L1H4","Oakville","ON","1449000","3","3","","","2139.62","sqft","https://zillow.com/homedetails/2351-Lakeshore-Rd-W-4-Oakville-ON-L6L-1H4/449427777_zpid/","43.397163","-79.709206","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/2fe0051dd16a860932c07ea846b06fc4-p_e.jpg"
"2035 Shady Glen Rd, Oakville, ON L6M 3R1","L6M3R1","Oakville","ON","1629000","5","4","","","3846.25","sqft","https://zillow.com/homedetails/2035-Shady-Glen-Rd-Oakville-ON-L6M-3R1/448429825_zpid/","43.439537","-79.748215","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f6f3e2a5aba5c8196dd94ede166cb19d-p_e.jpg"
"2233 Falling Green Dr, Oakville, ON L6M 5A2","L6M5A2","Oakville","ON","1799900","5","4","","","4197.459","sqft","https://zillow.com/homedetails/2233-Falling-Green-Dr-Oakville-ON-L6M-5A2/2063782359_zpid/","43.437706","-79.76236","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/560b645dbac5d491029d278c3004af12-p_e.jpg"
"407 Trafalgar Rd, Oakville, ON L6J 3H8","L6J3H8","Oakville","ON","3199000","4","3","","","8699.275","sqft","https://zillow.com/homedetails/407-Trafalgar-Rd-Oakville-ON-L6J-3H8/2071266117_zpid/","43.4536","-79.67841","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/b9807d35b64cc5efc843b775c64f47e6-p_e.jpg"
"2292 Blue Oak Cir, Oakville, ON L6M 5J4","L6M5J4","Oakville","ON","1949000","5","5","","","3834.235","sqft","https://zillow.com/homedetails/2292-Blue-Oak-Cir-Oakville-ON-L6M-5J4/2077755598_zpid/","43.44012","-79.767426","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/bc60524f820e8c76f4e482d0740f2525-p_e.jpg"
"3110 Meadowridge Dr, Oakville, ON L6H 7P9","L6H7P9","Oakville","ON","1399900","4","4","","","1380","sqft","https://zillow.com/homedetails/3110-Meadowridge-Dr-Oakville-ON-L6H-7P9/446749144_zpid/","43.50064","-79.69889","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/9e011f1dbe1a7eb7087d545c75661fdb-p_e.jpg"
"392 Grindstone Trl, Oakville, ON L6H 0S1","L6H0S1","Oakville","ON","1449000","3","4","","","","","https://zillow.com/homedetails/392-Grindstone-Trl-Oakville-ON-L6H-0S1/439203746_zpid/","43.492588","-79.71814","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/53fd38f03929bb9c564c1eb085bc982a-p_e.jpg"
"1267 Cumnock Cres, Oakville, ON L6J 2N6","L6J2N6","Oakville","ON","7699000","6","8","5490","1402.37","0.4997933884297521","acres","https://zillow.com/homedetails/1267-Cumnock-Cres-Oakville-ON-L6J-2N6/345014349_zpid/","43.46859","-79.66258","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/91309bd6d3a1ada6661420b35846ca38-p_e.jpg"
"92 Sewell Dr, Oakville, ON L6H 1C5","L6H1C5","Oakville","ON","1299900","5","2","","","8400","sqft","https://zillow.com/homedetails/92-Sewell-Dr-Oakville-ON-L6H-1C5/2073151644_zpid/","43.460712","-79.69717","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/c6a3959d30a3eac28b7a49d5ea436ce7-p_e.jpg"
"394 Maplehurst Ave, Oakville, ON L6L 4Y6","L6L4Y6","Oakville","ON","5290900","6","7","","","0.26515151515151514","acres","https://zillow.com/homedetails/394-Maplehurst-Ave-Oakville-ON-L6L-4Y6/347885579_zpid/","43.425884","-79.69539","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f618245d84ccc40abdaf7f5b975015f4-p_e.jpg"
"465 Dundas St E, Oakville, ON L6H 3P4","L6H3P4","Oakville","ON","1249000","4","4","","","1869.23","sqft","https://zillow.com/homedetails/465-Dundas-St-E-Oakville-ON-L6H-3P4/449042887_zpid/","43.49193","-79.71565","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/215499af20a7655e036b738e3530a6a0-p_e.jpg"
"384 Rebecca St, Oakville, ON L6K 1K6","L6K1K6","Oakville","ON","3200000","4","5","","","10036.0323","sqft","https://zillow.com/homedetails/384-Rebecca-St-Oakville-ON-L6K-1K6/448056235_zpid/","43.433186","-79.68563","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/90549778b87b5b6af404815f2861fdab-p_e.jpg"
"419 Sunset Dr, Oakville, ON L6L 3N3","L6L3N3","Oakville","ON","1549000","3","3","","","6098.4","sqft","https://zillow.com/homedetails/419-Sunset-Dr-Oakville-ON-L6L-3N3/2076344070_zpid/","43.40757","-79.71692","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/9936b2feed8133121bb65cf9195eb458-p_e.jpg"
"1301 Felicity Gdns, Oakville, ON L6M 5L6","L6M5L6","Oakville","ON","1998000","5","6","","","3745.3472","sqft","https://zillow.com/homedetails/1301-Felicity-Gdns-Oakville-ON-L6M-5L6/440352826_zpid/","43.419296","-79.74847","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/e77c12fd870b688193482cb5aae8e251-p_e.jpg"
"564 Stonecliffe Rd, Oakville, ON L6L 4N9","L6L4N9","Oakville","ON","3448000","6","6","","","0.25279585858585857","acres","https://zillow.com/homedetails/564-Stonecliffe-Rd-Oakville-ON-L6L-4N9/2064653974_zpid/","43.42538","-79.70632","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/95a9a63af45f633d15c55f65d2ae0042-p_e.jpg"
"2454 Rebecca St, Oakville, ON L6L 2B2","L6L2B2","Oakville","ON","2500000","5","3","2986","837.24","7200","sqft","https://zillow.com/homedetails/2454-Rebecca-St-Oakville-ON-L6L-2B2/2063707260_zpid/","43.398838","-79.718994","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/1d34e22355e9e86962309087f03a592f-p_e.jpg"
"212 Southview Rd, Oakville, ON L6K 2P4","L6K2P4","Oakville","ON","3599800","5","6","3830","939.9","9180.1602","sqft","https://zillow.com/homedetails/212-Southview-Rd-Oakville-ON-L6K-2P4/2070490903_zpid/","43.433136","-79.68847","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/2f04f491804cd755dcbba18d7cc084af-p_e.jpg"
"2490 Old Bronte Rd #222, Oakville, ON L6M 0Y5","L6M0Y5","Oakville","ON","449900","1","1","522","861.88","","","https://zillow.com/homedetails/2490-Old-Bronte-Rd-222-Oakville-ON-L6M-0Y5/2076345818_zpid/","43.43461","-79.77571","CONDO","","","https://photos.zillowstatic.com/fp/b0b72bac0d58cec6422c47ab141a61cb-p_e.jpg"
"2401 Millstone Dr, Oakville, ON L6M 0K6","L6M0K6","Oakville","ON","1790000","5","4","2420","739.67","539.5005","sqft","https://zillow.com/homedetails/2401-Millstone-Dr-Oakville-ON-L6M-0K6/449036590_zpid/","43.43908","-79.77129","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4a9e3914e5699a56ce4f3ce26dd760c7-p_e.jpg"
"488 Morning Dove Dr, Oakville, ON L6H 7A5","L6H7A5","Oakville","ON","2199988","6","5","","","3767.1786","sqft","https://zillow.com/homedetails/488-Morning-Dove-Dr-Oakville-ON-L6H-7A5/449127223_zpid/","43.491806","-79.71439","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/1b9bbc9f4abc6b99d2a9f66a7db8046c-p_e.jpg"
"116 Parkwood Ct, Oakville, ON L6J 7W6","L6J7W6","Oakville","ON","5200000","4","4","","","0.27668464646464647","acres","https://zillow.com/homedetails/116-Parkwood-Ct-Oakville-ON-L6J-7W6/448193776_zpid/","43.470104","-79.64299","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/59ef3b74042eeee3b6bef0730f9dc390-p_e.jpg"
"1157 Windrush Dr, Oakville, ON L6M 1T9","L6M1T9","Oakville","ON","1888900","6","4","","","6004","sqft","https://zillow.com/homedetails/1157-Windrush-Dr-Oakville-ON-L6M-1T9/2065404514_zpid/","43.439507","-79.73164","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7537e4a5fe37dea1b2ba6f85904eab0e-p_e.jpg"
"56 Cameo St, Oakville, ON L6J 5Y1","L6J5Y1","Oakville","ON","3499900","6","5","3646","959.93","0.2797907988980716","acres","https://zillow.com/homedetails/56-Cameo-St-Oakville-ON-L6J-5Y1/446730458_zpid/","43.4756","-79.63405","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/19ce2ce7ecea2594222d51fe9f8fdd76-p_e.jpg"
"295 Maple Ave, Oakville, ON L6J 2H7","L6J2H7","Oakville","ON","3350000","4","4","3010","1112.96","8654","sqft","https://zillow.com/homedetails/295-Maple-Ave-Oakville-ON-L6J-2H7/449350821_zpid/","43.45519","-79.6777","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/458fd26423bb113c38c5750b40f52681-p_e.jpg"
"1489 Heritage Way #54, Oakville, ON L6M 4M8","L6M4M8","Oakville","ON","649999","2","2","","","","","https://zillow.com/homedetails/1489-Heritage-Way-54-Oakville-ON-L6M-4M8/448373285_zpid/","43.430084","-79.7455","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/2e935d896b2311877af6a97c44d7a53e-p_e.jpg"
"146 Petgor Path, Oakville, ON L6H 0Y6","L6H0Y6","Oakville","ON","1788000","4","5","","","3432.706","sqft","https://zillow.com/homedetails/146-Petgor-Path-Oakville-ON-L6H-0Y6/441818370_zpid/","43.491158","-79.73668","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f9a4221b7c79b86193efbad7bee0893c-p_e.jpg"
"1267 Dorval Dr #65, Oakville, ON L6M 3Z4","L6M3Z4","Oakville","ON","1189000","3","3","2512","473.33","","","https://zillow.com/homedetails/1267-Dorval-Dr-65-Oakville-ON-L6M-3Z4/423000582_zpid/","43.449738","-79.7102","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/273a1f9f7132b9e207800cc9f4fc847c-p_e.jpg"
"61 Sarah Ln #26, Oakville, ON L6L 3V2","L6L3V2","Oakville","ON","799900","3","3","1028","778.11","","","https://zillow.com/homedetails/61-Sarah-Ln-26-Oakville-ON-L6L-3V2/447311879_zpid/","43.40181","-79.70049","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/9c2b2f1d7f327f20f92655dd7ed8d5a3-p_e.jpg"
"2098 Marine Dr W #3, Oakville, ON L6L 1B7","L6L1B7","Oakville","ON","1395000","3","4","","","","","https://zillow.com/homedetails/2098-Marine-Dr-W-3-Oakville-ON-L6L-1B7/448963689_zpid/","43.401047","-79.69979","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/c12e1191db7199a6ec85f1df30113f7d-p_e.jpg"
"372 Bartos Dr, Oakville, ON L6K 3E6","L6K3E6","Oakville","ON","1148000","3","2","900","1275.56","6534","sqft","https://zillow.com/homedetails/372-Bartos-Dr-Oakville-ON-L6K-3E6/448878823_zpid/","43.44608","-79.68406","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/9f25c4be6c92c5ba765eb6ccb1066233-p_e.jpg"
"100 Burloak Dr #1214, Burlington, ON L7L 6P6","L7L6P6","Burlington","ON","639900","2","2","995","643.12","","","https://zillow.com/homedetails/100-Burloak-Dr-1214-Burlington-ON-L7L-6P6/2063772518_zpid/","43.372467","-79.7252","CONDO","","","https://photos.zillowstatic.com/fp/18493cedccb9fa0ab161370f26656078-p_e.jpg"
"1173 Glenashton Dr, Oakville, ON L6H 5L7","L6H5L7","Oakville","ON","1700000","5","4","","","5516.1088","sqft","https://zillow.com/homedetails/1173-Glenashton-Dr-Oakville-ON-L6H-5L7/446010720_zpid/","43.489662","-79.69651","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/bcd6d138f7ad702a6d05b4c18963c736-p_e.jpg"
"149 Dianne Ave, Oakville, ON L6J 4G8","L6J4G8","Oakville","ON","6799000","5","6","","","0.439","sqft","https://zillow.com/homedetails/149-Dianne-Ave-Oakville-ON-L6J-4G8/2063795208_zpid/","43.459686","-79.656105","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/5132d265c3bcaa54c1d6be36cb95672b-p_e.jpg"
"1349 Secord Ave, Oakville, ON L6L 2K9","L6L2K9","Oakville","ON","3988800","6","5","","","0.25826446280991733","acres","https://zillow.com/homedetails/1349-Secord-Ave-Oakville-ON-L6L-2K9/448206660_zpid/","43.417057","-79.70308","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/6f4a78eed289c788873382fe14efee71-p_e.jpg"
"2333 Sawgrass Dr #202, Oakville, ON L6H 0L2","L6H0L2","Oakville","ON","753900","2","2","","","","","https://zillow.com/homedetails/2333-Sawgrass-Dr-202-Oakville-ON-L6H-0L2/432541833_zpid/","43.480576","-79.71564","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/ed09688436bd33d6622d861502f45980-p_e.jpg"
"2237 Shipwright Rd, Oakville, ON L6M 3E2","L6M3E2","Oakville","ON","1288888","4","4","","","2677.5537","sqft","https://zillow.com/homedetails/2237-Shipwright-Rd-Oakville-ON-L6M-3E2/2071833446_zpid/","43.43003","-79.74846","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/81c06481d577791be489c7c927bd40de-p_e.jpg"
"2358 Canso Rd, Oakville, ON L6J 5W6","L6J5W6","Oakville","ON","2139000","4","4","1958","1092.44","5500","sqft","https://zillow.com/homedetails/2358-Canso-Rd-Oakville-ON-L6J-5W6/449121372_zpid/","43.47999","-79.634575","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/9b67dece518516b9ba78f0c40bd9dee6-p_e.jpg"
"3175 Lakeshore Rd W, Oakville, ON L6L 1J7","L6L1J7","Oakville","ON","2100000","7","4","","","0.3448864784205693","acres","https://zillow.com/homedetails/3175-Lakeshore-Rd-W-Oakville-ON-L6L-1J7/442073623_zpid/","43.38665","-79.717514","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/5de6e9720079d93735dbf9f337420a70-p_e.jpg"
"521 Golden Oak Dr, Oakville, ON L6H 3X6","L6H3X6","Oakville","ON","1748000","5","3","","","6755.63","sqft","https://zillow.com/homedetails/521-Golden-Oak-Dr-Oakville-ON-L6H-3X6/448298842_zpid/","43.479996","-79.69698","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/1e1865fc0f9793c0cebd53b9b67c157e-p_e.jpg"
"518 Spruce Needle Ct, Oakville, ON L6H 7L2","L6H7L2","Oakville","ON","2550000","5","5","","","6291.924","sqft","https://zillow.com/homedetails/518-Spruce-Needle-Ct-Oakville-ON-L6H-7L2/2063408903_zpid/","43.4852","-79.70364","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4f52f3137ce5118963c2095dc23d7c9c-p_e.jpg"
"191 Deane Ave, Oakville, ON L6K 1N4","L6K1N4","Oakville","ON","1168800","4","3","","","0.12","sqft","https://zillow.com/homedetails/191-Deane-Ave-Oakville-ON-L6K-1N4/2063411916_zpid/","43.43968","-79.68174","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/fd7046a3803d120b87b41283fc0c1158-p_e.jpg"
"2483 Sunnyhurst Close, Oakville, ON L6H 7K5","L6H7K5","Oakville","ON","1979000","7","5","","","5005.1491","sqft","https://zillow.com/homedetails/2483-Sunnyhurst-Close-Oakville-ON-L6H-7K5/444513493_zpid/","43.472084","-79.73007","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f2a3c1a82917d31cd052aa17a5a4da8d-p_e.jpg"
"3461 Mosley Gate, Oakville, ON L6H 0Z1","L6H0Z1","Oakville","ON","1795888","4","4","","","","","https://zillow.com/homedetails/3461-Mosley-Gate-Oakville-ON-L6H-0Z1/449581757_zpid/","43.490974","-79.74099","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/a245f52ac4a31112193550126d5341ed-p_e.jpg"
"288 Reynolds St #1, Oakville, ON L6J 3L4","L6J3L4","Oakville","ON","460000","2","1","750","613.33","0.42193584710743803","acres","https://zillow.com/homedetails/288-Reynolds-St-1-Oakville-ON-L6J-3L4/348913079_zpid/","43.45194","-79.67279","CONDO","","","https://photos.zillowstatic.com/fp/808c1ce117955ccc61c78f04d28198dc-p_e.jpg"
"2330 Whistling Springs Cres, Oakville, ON L6M 0C3","L6M0C3","Oakville","ON","1130000","3","4","1602","705.37","1953.252","sqft","https://zillow.com/homedetails/2330-Whistling-Springs-Cres-Oakville-ON-L6M-0C3/2073153465_zpid/","43.446514","-79.76397","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/1c9ab65ec3c31ed7837368abf5c759a5-p_e.jpg"
"411 Barclay Cres, Oakville, ON L6J 6H8","L6J6H8","Oakville","ON","2150000","5","3","","","7292.352","sqft","https://zillow.com/homedetails/411-Barclay-Cres-Oakville-ON-L6J-6H8/446685720_zpid/","43.48592","-79.64382","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/2e7bc510325d56284720cd1dcf298173-p_e.jpg"
"194 Slater Cres, Oakville, ON L6K 2C8","L6K2C8","Oakville","ON","1574900","3","3","","","8220.5712","sqft","https://zillow.com/homedetails/194-Slater-Cres-Oakville-ON-L6K-2C8/2059846246_zpid/","43.443176","-79.68805","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/bd7a55be3e2c88c32c4571accdfdfaf2-p_e.jpg"
"251 Jennings Cres, Oakville, ON L6L 1W2","L6L1W2","Oakville","ON","1499900","5","3","","","7536.042","sqft","https://zillow.com/homedetails/251-Jennings-Cres-Oakville-ON-L6L-1W2/2069134937_zpid/","43.40022","-79.7145","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/98dc99e0b35a8bf5a441819cb01581e6-p_e.jpg"
"353 Canyon Cres, Oakville, ON L6H 5T3","L6H5T3","Oakville","ON","2199900","4","4","3716","592.01","7212.2942","sqft","https://zillow.com/homedetails/353-Canyon-Cres-Oakville-ON-L6H-5T3/348624860_zpid/","43.47528","-79.70467","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/080f8a181237ea58e7cc82eaf729e882-p_e.jpg"
"1360 Wheelwright Rd, Oakville, ON L6M 2Z2","L6M2Z2","Oakville","ON","1789000","5","4","","","5905.5","sqft","https://zillow.com/homedetails/1360-Wheelwright-Rd-Oakville-ON-L6M-2Z2/449578706_zpid/","43.435574","-79.742096","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/7d92b0f83be1f5b8059b19c52561a404-p_e.jpg"
"177 Huguenot Rd, Oakville, ON L6H 0L4","L6H0L4","Oakville","ON","1259888","3","3","2010","626.81","1359.7752","sqft","https://zillow.com/homedetails/177-Huguenot-Rd-Oakville-ON-L6H-0L4/448320534_zpid/","43.485596","-79.72491","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/46ab0ddc29a128b547fefde99e8a2445-p_e.jpg"
"261 Gatwick Dr, Oakville, ON L6H 7K3","L6H7K3","Oakville","ON","1478000","4","4","","","2738.5545","sqft","https://zillow.com/homedetails/261-Gatwick-Dr-Oakville-ON-L6H-7K3/2067588522_zpid/","43.479897","-79.71364","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/352eb8d4a43babc36660b93e6cdb823f-p_e.jpg"
"51 Hays Blvd #1, Oakville, ON L6H 0J1","L6H0J1","Oakville","ON","589900","2","2","946","623.57","","","https://zillow.com/homedetails/51-Hays-Blvd-1-Oakville-ON-L6H-0J1/2061440001_zpid/","43.479256","-79.725075","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/3914b58674f8e9cbbfabcf50dbc846d2-p_e.jpg"
"1008 Glenbrook Ave, Oakville, ON L6H 3Z8","L6H3Z8","Oakville","ON","1769900","4","4","","","7249.5423","sqft","https://zillow.com/homedetails/1008-Glenbrook-Ave-Oakville-ON-L6H-3Z8/405532457_zpid/","43.482914","-79.69763","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/48d17d04e97f4a0bb949ebaf51046b4f-p_e.jpg"
"1336 Hillhurst Rd, Oakville, ON L6J 1X5","L6J1X5","Oakville","ON","6600000","5","7","","","0.3477272727272727","acres","https://zillow.com/homedetails/1336-Hillhurst-Rd-Oakville-ON-L6J-1X5/350064929_zpid/","43.466305","-79.653275","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/ee2eafc401766f8cd3e5b5299e8f5987-p_e.jpg"
"2497 Wyatt St, Oakville, ON L6L 2M7","L6L2M7","Oakville","ON","1589000","3","3","","","5940","sqft","https://zillow.com/homedetails/2497-Wyatt-St-Oakville-ON-L6L-2M7/434364110_zpid/","43.399574","-79.72342","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/408e7b71daab2cea3fc5dfb95ac5beb8-p_e.jpg"
"190 Littlewood Dr, Oakville, ON L6H 6T6","L6H6T6","Oakville","ON","1149000","3","3","","","2255.132","sqft","https://zillow.com/homedetails/190-Littlewood-Dr-Oakville-ON-L6H-6T6/449391399_zpid/","43.478962","-79.7161","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/8b53b6bcdf109b973224e59b53ac36cb-p_e.jpg"
"2334 Wyandotte Dr, Oakville, ON L6L 2T6","L6L2T6","Oakville","ON","1199000","3","2","","","5901.5","sqft","https://zillow.com/homedetails/2334-Wyandotte-Dr-Oakville-ON-L6L-2T6/447597309_zpid/","43.407104","-79.72373","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/f94ad2c9a6ebf7b8e711188d0c64aa12-p_e.jpg"
"284 Douglas Ave, Oakville, ON L6J 3S4","L6J3S4","Oakville","ON","4495000","4","5","","","0.15","sqft","https://zillow.com/homedetails/284-Douglas-Ave-Oakville-ON-L6J-3S4/448709283_zpid/","43.453995","-79.670456","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/42524c30f2ffbe04479d0100bc983be1-p_e.jpg"
"3045 George Savage Ave #3, Oakville, ON L6M 0Y8","L6M0Y8","Oakville","ON","1299000","3","3","2378","546.26","1103.544","sqft","https://zillow.com/homedetails/3045-George-Savage-Ave-3-Oakville-ON-L6M-0Y8/366559658_zpid/","43.471","-79.74085","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/2bb78204eb21df0b3f667ab9366a2976-p_e.jpg"
"539 Jeanette Dr, Oakville, ON L6K 1M9","L6K1M9","Oakville","ON","3599000","5","5","","","9685","sqft","https://zillow.com/homedetails/539-Jeanette-Dr-Oakville-ON-L6K-1M9/2079294606_zpid/","43.43034","-79.69225","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/9dce38d47b51f7324efa4e2d6d3fae32-p_e.jpg"
"2455 Bon Echo Dr, Oakville, ON L6H 7R1","L6H7R1","Oakville","ON","2898000","4","4","","","5650.7843","sqft","https://zillow.com/homedetails/2455-Bon-Echo-Dr-Oakville-ON-L6H-7R1/2068928913_zpid/","43.500328","-79.70004","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/c156515dc1ed1fe2c183bd5b500bd0d3-p_e.jpg"
"47 Nelson St, Oakville, ON L6L 3H5","L6L3H5","Oakville","ON","3499000","3","3","","","10223.4","sqft","https://zillow.com/homedetails/47-Nelson-St-Oakville-ON-L6L-3H5/347294115_zpid/","43.39639","-79.7065","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4aa1924a73428116b304229206e567cc-p_e.jpg"
"2329 Marine Dr, Oakville, ON L6L 1C2","L6L1C2","Oakville","ON","1850000","3","3","","","2146.8633","sqft","https://zillow.com/homedetails/2329-Marine-Dr-Oakville-ON-L6L-1C2/2063737187_zpid/","43.39699","-79.706985","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/b88dbdd5e5417c7a744da0373c2e95aa-p_e.jpg"
"71 Nelson St, Oakville, ON L6L 3H7","L6L3H7","Oakville","ON","1350000","2","3","","","1620.8752","sqft","https://zillow.com/homedetails/71-Nelson-St-Oakville-ON-L6L-3H7/2063754950_zpid/","43.396877","-79.70735","TOWNHOUSE","","","https://photos.zillowstatic.com/fp/153d47e66da04bc05a36234812463610-p_e.jpg"
"440 Sunset Dr, Oakville, ON L6L 3N4","L6L3N4","Oakville","ON","1296000","3","2","1186","1092.75","6000","sqft","https://zillow.com/homedetails/440-Sunset-Dr-Oakville-ON-L6L-3N4/440188110_zpid/","43.407845","-79.717964","SINGLE_FAMILY","","","https://photos.zillowstatic.com/fp/4c68ccd085c566676391bd7ce0387e77-p_e.jpg"
